image_name,augmented,real_angle,radians
00073.jpg,False,35.14496753926703,0.6133953990667391
00074.jpg,False,33.742847643979076,0.5889237903862462
00075.jpg,False,32.34072774869112,0.5644521817057534
00076.jpg,False,30.938607853403155,0.5399805730252601
00077.jpg,False,29.536487958115202,0.5155089643447672
00078.jpg,False,28.13436806282725,0.49103735566427437
00079.jpg,False,26.732248167539282,0.4665657469837812
00080.jpg,False,25.33012827225133,0.4420941383032883
00081.jpg,False,23.928008376963362,0.41762252962279517
00082.jpg,False,22.52588848167541,0.39315092094230225
00083.jpg,False,21.123768586387456,0.36867931226180933
00084.jpg,False,19.72164869109949,0.3442077035813162
00085.jpg,False,18.319528795811536,0.3197360949008233
00086.jpg,False,16.917408900523583,0.29526448622033036
00087.jpg,False,15.515289005235616,0.2707928775398372
00088.jpg,False,14.113169109947663,0.24632126885934433
00089.jpg,False,12.71104921465971,0.2218496601788514
00090.jpg,False,11.308929319371742,0.19737805149835824
00091.jpg,False,9.90680942408379,0.17290644281786535
00092.jpg,False,8.504689528795836,0.14843483413737243
00093.jpg,False,7.102569633507869,0.12396322545687928
00094.jpg,False,5.70044973821993,0.09949161677638663
00095.jpg,False,4.298329842931963,0.07502000809589347
00096.jpg,False,2.896209947643996,0.05054839941540032
00097.jpg,False,1.4940900523560572,0.026076790734907658
00098.jpg,False,0.09197015706808997,0.0016051820544145047
00099.jpg,False,-1.3101497382198772,-0.02286642662607865
00100.jpg,False,-2.7122696335078444,-0.0473380353065718
00101.jpg,False,-4.114389528795783,-0.07180964398706446
00102.jpg,False,-5.5165094240837504,-0.09628125266755762
00103.jpg,False,-6.918629319371718,-0.12075286134805077
00104.jpg,False,-8.320749214659656,-0.14522447002854344
00105.jpg,False,-9.722869109947624,-0.16969607870903658
00106.jpg,False,-11.12498900523559,-0.19416768738952975
00107.jpg,False,-12.52710890052353,-0.2186392960700224
00108.jpg,False,-13.929228795811497,-0.24311090475051556
00109.jpg,False,-15.331348691099464,-0.2675825134310087
00110.jpg,False,-16.733468586387403,-0.2920541221115014
00111.jpg,False,-18.13558848167537,-0.31652573079199453
00112.jpg,False,-19.537708376963337,-0.34099733947248767
00113.jpg,False,-20.939828272251276,-0.3654689481529803
00114.jpg,False,-22.341948167539243,-0.3899405568334735
00115.jpg,False,-23.74406806282721,-0.41441216551396665
00116.jpg,False,-25.14618795811515,-0.4388837741944593
00117.jpg,False,-26.548307853403116,-0.4633553828749525
00118.jpg,False,-27.950427748691084,-0.4878269915554456
00119.jpg,False,-29.352547643979022,-0.5122986002359383
00120.jpg,False,-30.75466753926699,-0.5367702089164315
00121.jpg,False,-32.15678743455496,-0.5612418175969246
00122.jpg,False,-33.558907329842896,-0.5857134262774173
00123.jpg,False,-34.96102722513086,-0.6101850349579104
00124.jpg,False,-36.36314712041883,-0.6346566436384036
00125.jpg,False,-37.76526701570677,-0.6591282523188962
00126.jpg,False,-39.167386910994736,-0.6835998609993894
00127.jpg,False,-40.5695068062827,-0.7080714696798825
00128.jpg,False,-41.97162670157064,-0.7325430783603751
00129.jpg,False,-43.37374659685861,-0.7570146870408684
00130.jpg,False,-44.77586649214658,-0.7814862957213615
00131.jpg,False,-46.177986387434515,-0.8059579044018541
00132.jpg,False,-47.58010628272248,-0.8304295130823472
00133.jpg,False,-48.98222617801045,-0.8549011217628405
00134.jpg,False,-50.38434607329839,-0.8793727304433331
00135.jpg,False,-51.786465968586356,-0.9038443391238262
00136.jpg,False,-53.18858586387432,-0.9283159478043195
00137.jpg,False,-54.59070575916226,-0.9527875564848121
00138.jpg,False,-55.99282565445023,-0.9772591651653052
00139.jpg,False,-57.394945549738196,-1.0017307738457983
00140.jpg,False,-58.797065445026135,-1.0262023825262911
00141.jpg,False,-60.1991853403141,-1.0506739912067842
00142.jpg,False,-61.60130523560207,-1.0751455998872774
00143.jpg,False,-63.00342513089001,-1.09961720856777
00144.jpg,False,-64.40554502617798,-1.1240888172482633
00145.jpg,False,-65.80766492146594,-1.1485604259287563
00146.jpg,False,-67.20978481675388,-1.173032034609249
00147.jpg,False,-68.61190471204185,-1.1975036432897421
00148.jpg,False,-70.01402460732982,-1.2219752519702354
00149.jpg,False,-71.41614450261775,-1.246446860650728
00150.jpg,False,-72.81826439790572,-1.2709184693312212
00151.jpg,False,-74.22038429319369,-1.2953900780117142
00152.jpg,False,-75.62250418848163,-1.3198616866922068
00153.jpg,False,-77.0246240837696,-1.3443332953727
00154.jpg,False,-78.42674397905756,-1.3688049040531933
00155.jpg,False,-79.8288638743455,-1.393276512733686
00156.jpg,False,-81.23098376963347,-1.417748121414179
00157.jpg,False,-82.63310366492144,-1.4422197300946722
00158.jpg,False,-84.03522356020937,-1.4666913387751648
00159.jpg,False,-85.43734345549734,-1.491162947455658
00160.jpg,False,-86.83946335078531,-1.5156345561361513
00161.jpg,False,-88.24158324607328,-1.5401061648166443
00162.jpg,False,-89.64370314136121,-1.564577773497137
00163.jpg,False,-91.04582303664918,-1.5890493821776301
00164.jpg,False,-92.44794293193715,-1.6135209908581234
00165.jpg,False,-93.85006282722509,-1.637992599538616
00166.jpg,False,-95.25218272251306,-1.662464208219109
00167.jpg,False,-96.65430261780102,-1.6869358168996023
00168.jpg,False,-98.05642251308896,-1.7114074255800948
00169.jpg,False,-99.45854240837693,-1.735879034260588
00170.jpg,False,-100.8606623036649,-1.7603506429410811
00171.jpg,False,-102.26278219895283,-1.784822251621574
00172.jpg,False,-103.6649020942408,-1.809293860302067
00173.jpg,False,-105.06702198952877,-1.8337654689825602
00174.jpg,False,-106.46914188481671,-1.8582370776630528
00175.jpg,False,-107.87126178010467,-1.882708686343546
00176.jpg,False,-109.27338167539264,-1.907180295024039
00177.jpg,False,-110.67550157068058,-1.9316519037045319
00178.jpg,False,-112.07762146596855,-1.956123512385025
00179.jpg,False,-113.47974136125652,-1.9805951210655182
00180.jpg,False,-114.88186125654445,-2.005066729746011
00181.jpg,False,-116.28398115183242,-2.0295383384265038
00182.jpg,False,-117.68610104712039,-2.054009947106997
00183.jpg,False,-119.08822094240833,-2.07848155578749
00184.jpg,False,-120.4903408376963,-2.102953164467983
00185.jpg,False,-121.89246073298426,-2.127424773148476
00186.jpg,False,-123.29458062827223,-2.151896381828969
00187.jpg,False,-124.69670052356014,-2.1763679905094615
00188.jpg,False,-126.0988204188481,-2.2008395991899548
00189.jpg,False,-127.50094031413607,-2.2253112078704476
00190.jpg,False,-128.90306020942404,-2.249782816550941
00191.jpg,False,-130.305180104712,-2.274254425231434
00192.jpg,False,-131.7073,-2.2987260339119278
